x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y
0.126503744733597,0.477705625315217,0.313474584563693,0.514385609879155,0.743749970152341,0.234681040966614,0.67199694385243,0.270976012966341,0.51926685918001,0.361153363478801,0.415341417514711,0.571807022246961,0.281179915467655,0.814373561580152,0.52717183042542,0.550690934435423,0.021508912451408,0.028173396865281,0.837283224115328,0.2617030430897,4.07712776387578
0.121589786004796,0.483381172058323,0.724387489118801,0.818555901719535,0.872478804737319,0.441711089128378,0.795639882844325,0.474486145371988,0.157816863507779,0.251904088015617,0.757806168297929,0.403155377525288,0.372761551030846,0.226465192115915,0.002351293213294,0.089564495930415,0.913373873238768,0.911583869531495,0.784988003647978,0.035362400995413,4.98125156829664
0.698550594440684,0.036946821211899,0.723720564548901,0.459920657001801,0.602351488791313,0.560279006490598,0.028867155002313,0.414398474659186,0.104539772710054,0.906528180032122,0.642367238282277,0.960673505640588,0.529908647577533,0.911472715190617,0.828246204677841,0.468373408710146,0.582552148393562,0.527381883577037,0.470914529708503,0.756324426816706,6.64969778501307
0.198011215519951,0.724937782415927,0.713586197855207,0.493570468976098,0.812774142124744,0.665962247749672,0.496994221171424,0.145470468114786,0.929903020748294,0.299357126165141,0.020345962127234,0.370109302688,0.862205592039229,0.275417389048589,0.717373854188717,0.265628537428169,0.952449842809764,0.387912568586415,0.477726878273358,0.566269264830918,6.03429244889471
0.160673963331718,0.462549129018762,0.399120372135686,0.062895055632544,0.933785181936508,0.942119541760504,0.26911535247233,0.780800576566478,0.452808231802638,0.047895777715066,0.171027596866319,0.766598188912316,0.838161518549321,0.35165395511375,0.207322592586085,0.760389933787952,0.860969888970418,0.993952331820668,0.417980548629648,0.991002845714098,7.58846055356829
0.583535742255299,0.087564226949186,0.506718992982782,0.737407211210043,0.924298680311794,0.236484305537973,0.701134005078408,0.514798376965663,0.426070250686344,0.822616196867395,0.022230633161929,0.17020067065023,0.536954241147427,0.170307060997223,0.743568839956088,0.31260789579001,0.050907330665349,0.367174240498603,0.740683740890044,0.124760288874635,4.03478509550088
0.730689122885554,0.758396052306518,0.80661005937332,0.520604788760294,0.044721017077454,0.441610930441843,0.506967445638566,0.78789739382212,0.826095498243893,0.373088680810339,0.52316586186313,0.186073143860197,0.013451133036029,0.528555589227195,0.838596090405668,0.530875128476932,0.849343995352591,0.220952266144307,0.560834462945196,0.729555496126601,7.49201779600679
0.764110611958777,0.464335028697724,0.17509051473751,0.800033878509362,0.447434658855408,0.130920360299575,0.123830224437425,0.441975326717846,0.051950771542283,0.114532298909518,0.382907517230476,0.493915210557192,0.802269127092205,0.868960116809409,0.93696536318892,0.98223959471206,0.308255885648301,0.794826171638854,0.706205301632238,0.286941159347334,6.67635303862867
0.730075001605628,0.932925324127953,0.90332309384501,0.878335845990493,0.214799526761651,0.975162052953656,0.262068810754825,0.082442530636979,0.279507120135349,0.29323610704541,0.962195043137213,0.851405868647193,0.425985251364723,0.229884974654547,0.130236199504528,0.428687538520406,0.650259036724661,0.360135968113161,0.31165344122016,0.894606984886046,9.71516155962084
0.102214154619945,0.6149385044104,0.561207690598368,0.799146855171745,0.656555203119042,0.385928699293671,0.072077590470699,0.231162789597722,0.604240237592726,0.770762627112319,0.352255655731729,0.427649080490323,0.8696967334448,0.525454537373578,0.305472763515746,0.502494962694003,0.765945413650364,0.504346316909967,0.00583432636681,0.413876525958038,6.31372713384554
0.314295145179066,0.284334658324935,0.323494856330918,0.500276727180217,0.242156466876588,0.397317971878802,0.787147395396029,0.555371835549743,0.694579354187477,0.219299037117995,0.785409221055648,0.059413540159246,0.497238090016609,0.010242636778913,0.611881168663645,0.385954178827162,0.02388026952281,0.556399351489537,0.082276587225593,0.93133085558952,7.18246356583638
0.171155242112073,0.665557226658426,0.660931974551467,0.763987363810221,0.993919041800363,0.949553360072681,0.261685329736506,0.709225921730095,0.636796641556548,0.541862336000603,0.800896201265955,0.140799688027444,0.024958110067951,0.499297568105138,0.907525559146039,0.944813763464222,0.172373394315,0.910580312446507,0.993450800966528,0.051815324106946,5.87950919992363
0.020536801090342,0.23376885534944,0.521806857387065,0.702597644860239,0.513355694950203,0.994410436485128,0.521599326608708,0.111514708998507,0.414855700605543,0.938477903107995,0.809539202943209,0.538015232844865,0.095895870165578,0.070511812404597,0.719245214711716,0.442850304345773,0.041941026193903,0.471116637649363,0.299914058228231,0.082997665317421,4.50393860166514
0.019707056355526,0.190046667385096,0.675337616104158,0.796249413688228,0.626793302893929,0.439983814830199,0.69841881329099,0.457667756367389,0.300403951941385,0.662351860988711,0.977435890718235,0.379054545005185,0.723450975895487,0.66699677955761,0.981524846407105,0.169293857805194,0.953862552669619,0.740115906780219,0.208612537451213,0.671910878525046,6.78838741345531
0.473098967282273,0.843080655331084,0.968473476082585,0.932100748999593,0.142815182371125,0.411124157887964,0.410346905464995,0.763836231788085,0.584959002260738,0.654496016246719,0.396469029088044,0.641271333086016,0.895932791398694,0.268185418915012,0.856735159282803,0.694601449532693,0.285140715615901,0.432085331306491,0.756108112691694,0.155042437820401,6.56196786326248
0.905384102138792,0.190591346313553,0.368882933755889,0.585508725999908,0.659351643194758,0.611941066936724,0.992351681858411,0.477702201962279,0.738566004997023,0.952254158459836,0.697828282668042,0.35228200787175,0.713533208783228,0.304129323854316,0.228374981893164,0.32715636344941,0.696962638825485,0.732975163996995,0.987655044598431,0.379200769466963,5.48025597867768
0.955838640772032,0.261788841817219,0.485029246724232,0.615892720276198,0.77159091440066,0.88283587751055,0.345993349326972,0.944816552241296,0.368540843204785,0.477554757068604,0.918909831841781,0.026457229880242,0.461224053498856,0.02179419123551,0.894995361975529,0.848409326709201,0.897505057205758,0.642689877552262,0.441167877873399,0.795613194278513,6.61697626894402
0.41338955640903,0.888435428478524,0.599303809477215,0.004885147106996,0.141441891380233,0.733900959242609,0.751048697630875,0.266431063745705,0.292938989316414,0.941535931242971,0.135550537701015,0.518458330834489,0.631694833274328,0.971258889400779,0.670064706490493,0.747458321642584,0.780439402973046,0.829610333918909,0.740903395388474,0.640360475214314,6.43603778797407
0.477736439680449,0.548204768450798,0.778771830363874,0.161119710032757,0.532675387132525,0.585357441412865,0.166924740827307,0.437234460782469,0.798625010904151,0.55849899524698,0.991257487308174,0.116275229236436,0.512120203017601,0.439062147655227,0.587768431045819,0.766994823486762,0.889594284472062,0.430996845718056,0.627074669532325,0.1461907919381,3.30948516129243
0.386590591809406,0.108562352384246,0.751617642397272,0.312037159798537,0.09306610276173,0.72725431321361,0.103152444590619,0.842899203474082,0.16991246233858,0.494561061106439,0.299455384025951,0.446578830527881,0.288333832257942,0.748990515168283,0.121818592211125,0.047112583422618,0.328170254664575,0.829852167846631,0.262042047566255,0.411926985478297,4.40413223341272
0.033422442640256,0.180081581440294,0.277057308942834,0.129639012729912,0.954132669544565,0.295857235394411,0.858222620162554,0.220371122731495,0.235705979905422,0.885553656465588,0.682514652605992,0.794055341597989,0.534784882089677,0.615888898603696,0.348481492040194,0.627103175360114,0.832737029490086,0.283536311284661,0.559731174882439,0.757833965375672,5.07501301817193
0.508982654370768,0.591735287105781,0.592127758928178,0.567968478516952,0.306106431471053,0.887943105386281,0.95549400597991,0.085063847314885,0.217157832476744,0.212702051165935,0.554233090836943,0.87258971633079,0.298409762025631,0.349044222525463,0.617014064600245,0.577861652341802,0.338812328309724,0.570968938017465,0.012699315938685,0.007385141108961,4.53907608305176
0.114766914745615,0.547207058101553,0.597412677337535,0.311996116821268,0.880668583314325,0.585885748546348,0.49238533470971,0.023368200105094,0.009898546336697,0.375639800065233,0.205103123872196,0.978686727374886,0.622802462685537,0.709171381943953,0.854131956313862,0.618284763372319,0.767604171118068,0.815948562030908,0.995493813648555,0.048149260803994,4.11886002527098
0.344701298661897,0.799039427182793,0.124502640638382,0.332803064490942,0.876675355385952,0.779701917538982,0.9007890879934,0.015259403962709,0.556061458564509,0.786153378562201,0.855739269348276,0.020616597760665,0.698029417282338,0.874031738598406,0.061446391200053,0.154361612590593,0.412740427707634,0.246550701938944,0.632759270817841,0.249137528388476,5.17973912054259
0.674477839605796,0.830464246817843,0.553959184204819,0.177312651400026,0.388636601973797,0.354818512854408,0.114737747206315,0.329704206922628,0.627058355584621,0.020491721993327,0.008869455984843,0.084940549472124,0.053693226832407,0.947549368287061,0.15374634664346,0.085413074929615,0.152067115666111,0.314329569973565,0.841111472126594,0.217887262662902,4.07552842391408
0.583018061413701,0.892787436545157,0.230388405896847,0.169326066240324,0.169653781208763,0.749157712403772,0.328606765943822,0.486757240310339,0.23395660110861,0.87670527918873,0.646724290764802,0.88444407620734,0.712720830598312,0.425197011214799,0.70956019980767,0.291828130548679,0.520879939134061,0.228794740230695,0.294204430036423,0.202093945144362,4.27959015144997
0.500574092519278,0.647464099472679,0.665403789696819,0.717045645991391,0.394573252378052,0.682548461052716,0.495630338468205,0.111062733816686,0.277811287992442,0.408907764273101,0.355219169534044,0.228473964084882,0.033480855765195,0.314376038911159,0.953422016503158,0.836692896925385,0.787655224184535,0.841063680129811,0.895629716265658,0.565806386208011,7.39247810875669
0.887130177549942,0.379175839976847,0.887829275074187,0.818115254693015,0.195680091878015,0.010840253892363,0.943066190560785,0.422278638776581,0.374105583828039,0.538295635857281,0.954440182667937,0.394047526542532,0.611841443609953,0.512271314037993,0.874839406127339,0.508682930878195,0.010002185258349,0.16129335498482,0.271998657901849,0.403581704713076,5.65599298688375
0.100426042364425,0.806749064898626,0.609123770458143,0.58461269692205,0.292979349547333,0.267340213970524,0.78526029036551,0.526342713112583,0.622891028061983,0.349263129122064,0.973250318415321,0.605372096089528,0.715787940820952,0.912973588719703,0.358474431224492,0.948504263250218,0.238449124297237,0.537451841634618,0.495601640795635,0.158198978277685,6.31908470896374
0.523957585124972,0.73481270626465,0.653765869578127,0.182814400982456,0.001545757879189,0.177370722551457,0.510895186214134,0.640079900148455,0.038719617656666,0.030927797622691,0.777924137872833,0.785806231153893,0.697615568502978,0.293654473173025,0.148402632090714,0.680547490164204,0.884580939083941,0.605792783221232,0.151428100091453,0.660917769730146,5.96709368167533
0.684074877335785,0.351840546447657,0.08620195127502,0.58525756806336,0.011549801678821,0.750022152088632,0.524039454512278,0.746066257323991,0.286413435756891,0.072968155449803,0.781926592274396,0.752788810618459,0.726517860897827,0.866957717003741,0.684582289405127,0.185371526780211,0.392065128742645,0.184786888379506,0.783055302724882,0.326619814727026,4.48239293440661
0.329397273950287,0.18095368232525,0.670645564315161,0.553911963294903,0.952515385304917,0.034340433378988,0.517820345357858,0.147408675747333,0.823880598639646,0.498480257332916,0.973336490391631,0.649760655370682,0.548615693527977,0.424446504171333,0.129895231949689,0.414324729208753,0.106829192044781,0.292988249815833,0.082054372777402,0.549978121121956,5.4230982214307
0.780874450793491,0.691538404172381,0.491340410472155,0.007946761720032,0.858705028111884,0.228799181259517,0.717351374178815,0.780643745771227,0.767047922362719,0.384945215251291,0.589907952274418,0.747720433961258,0.651157182013794,0.552848666244878,0.045889545409667,0.358790535604873,0.307084895025198,0.480746967893412,0.901987458479856,0.363482263587624,3.9483848568535
0.762090731992861,0.952693816122296,0.936062463221528,0.229381846884064,0.015780915088548,0.303946030313561,0.285995525396936,0.367477714636311,0.706019931591182,0.966196287600694,0.377247453527769,0.344877288565263,0.709166558750019,0.759021513309812,0.36484006263691,0.617156697596307,0.021369061315742,0.736025770005828,0.407073775815639,0.973858675528762,8.83431946193964
0.532298541545678,0.773303159519887,0.161922875339107,0.583582382231625,0.897462029470124,0.076359939021636,0.421919813581647,0.952568158703348,0.353006424806736,0.596582960494032,0.023367644094512,0.500221544653136,0.458017350851428,0.090052707181877,0.835515528511674,0.707899267516092,0.220193290461808,0.440123736710193,0.161561897333129,0.625033960332039,7.41969142772925
0.015441217839983,0.851393871055308,0.211991502655124,0.790873967350963,0.401768355208686,0.562496179919582,0.933196245105034,0.10146394621915,0.406730704585827,0.992590089204214,0.862629540255162,0.862047980037682,0.68809400001129,0.496293424258922,0.636746057839663,0.905244823525908,0.267363107479182,0.946246096842629,0.585411368704644,0.267570286252158,6.75975579473877
0.87985309863993,0.005734667517089,0.475116484456929,0.132195445296063,0.490233657258073,0.131524410668906,0.553887068743762,0.453820554859693,0.276782069355702,0.599424248814621,0.409060148269742,0.433297003000174,0.6486714901315,0.961556016082487,0.203098497409492,0.565648089147788,0.697881213580108,0.445158366518102,0.206358286478925,0.860716921996545,5.3662132942445
0.373665559656028,0.218630490051193,0.840328997142337,0.978163041449525,0.663228387304374,0.964559141912259,0.556081516046696,0.597590020246061,0.479169245298017,0.082274827320991,0.054297136904055,0.377607058947831,0.722606043340815,0.330860920132638,0.947357486990972,0.698497591605413,0.1438935142581,0.740367851178074,0.952947702646863,0.841280606551443,8.83528632798607
0.477606048203903,0.438924886429438,0.395220921664533,0.520757722427283,0.854438372426718,0.819935733969359,0.050062762029478,0.79536270598509,0.955745481987908,0.958397633479998,0.366221157300649,0.674449575415224,0.866270865657763,0.132769259028581,0.62511816924071,0.846872441559831,0.238998645989739,0.07602818122372,0.494590339032341,0.733005875430041,6.94835596959211
0.43499532761039,0.98467712035706,0.204443776556177,0.2558746454679,0.531761834751005,0.122945634682187,0.072224360025213,0.375534564178492,0.587261191761331,0.035104831909092,0.14842677797715,0.099514756004599,0.420841623922206,0.486510847185417,0.134322774387411,0.167204824270126,0.914464029456043,0.63436909843717,0.280213080674178,0.25368820651452,5.6007372562507
0.676121843970948,0.811402413624546,0.198867690991597,0.287236762828085,0.426107580469612,0.621461685732774,0.516297493785281,0.774419539578122,0.861451858844812,0.709022644819497,0.998233248944004,0.920454087136605,0.324612960275076,0.610995591819469,0.33832172818158,0.409759648058495,0.956027737912348,0.183717302135262,0.170056954574218,0.477685702892493,5.96029452732746
0.279927573211809,0.079627712795515,0.196454540654432,0.752420427200647,0.166347431107882,0.913886299967442,0.904675559896082,0.804823255044789,0.12715646436159,0.486434940544837,0.675990209255512,0.157876565329098,0.257067660434417,0.966586843160905,0.452458343570185,0.356137003413677,0.896994719415056,0.543561091200143,0.514932751280376,0.675688759799916,6.90258135087936
0.797931526769501,0.664277518731022,0.82844331313302,0.315273321921819,0.006928775454312,0.691281849875821,0.275335798254177,0.847226649352106,0.356105706118626,0.737752037923549,0.269153849038958,0.53448633636237,0.374122088983007,0.677348884097546,0.152724062830929,0.211946482114311,0.735894628275498,0.79921252795733,0.074101594325454,0.069403520215988,3.6504550559604
0.214463387264038,0.524241602019029,0.805148261653685,0.809317959993435,0.672200706716579,0.395873696346822,0.863721231009862,0.342249242721129,0.608542568145199,0.417624911798726,0.193862063125397,0.136341972821968,0.884879629037138,0.895560745428345,0.039924168675132,0.752500696054594,0.420239825668268,0.588984571937272,0.711611654132298,0.121524662814897,5.85039658852595
0.030357436206107,0.382920312290182,0.410981762499976,0.761979944594275,0.634632241232316,0.936744626467634,0.656124450542807,0.089262210148686,0.440899754762497,0.497003267962934,0.283161877198644,0.139961980531022,0.030273571738445,0.97045593698611,0.627559649939337,0.396309255600134,0.806580239449586,0.592648185939804,0.533289341452162,0.897716280103109,8.31909453197855
0.480971665703059,0.601106736852151,0.738440555867687,0.61887328002043,0.512890914783839,0.480416594221986,0.024907101019714,0.011868607349374,0.440443148954207,0.247618057770874,0.906510132779093,0.714228047446923,0.902466770912266,0.36055428781749,0.412091002878307,0.53918741548272,0.219172434224043,0.056949115510663,0.93675905997152,0.18436358284802,4.41510840274662
0.733039233652977,0.587387019397014,0.665492374623887,0.972478127665533,0.544923761364775,0.637592350168312,0.882736557080881,0.069305046927445,0.06262747747302,0.289356732179892,0.638283143344414,0.314995678865033,0.709459594819865,0.363689334206387,0.666928772754259,0.791800119251921,0.180011236177158,0.055882599752282,0.291850490246586,0.916174455247248,8.79776288356566
0.718414521601994,0.810464138326412,0.477565447167086,0.72303247000936,0.274288967969569,0.838105585279853,0.745517346407206,0.885372555813461,0.935948573468171,0.902599389702473,0.302470218360282,0.140687029273384,0.254040169237175,0.045981908878208,0.825241263080454,0.370441495445046,0.258092527392063,0.145430029377934,0.455061590747053,0.761207215948209,8.30115996409156
0.745879071510556,0.239182223611819,0.591807666747023,0.196341719075351,0.936384542082671,0.373678562241671,0.769398543226766,0.591018389167532,0.471119566237611,0.441757007539199,0.819179576821495,0.812289738680603,0.195822901492672,0.928988108079896,0.328797339550934,0.697358719712164,0.072106349088668,0.488231162410724,0.914170814398278,0.034286160912963,3.09822869910075
0.323592337993904,0.739364355431729,0.223909166151161,0.485441910576304,0.420919463825033,0.642400349750186,0.389874831664168,0.291444084427204,0.586065983068092,0.133426576328867,0.857585533644041,0.99872197869424,0.841774240560448,0.045772454258299,0.182985554915498,0.98792980993654,0.880045000616014,0.977829174719869,0.11269911458573,0.152029535617679,5.57919958510848
